date,store,item,inventory_position,reorder_point,target_inventory,recommended_order_qty,arrival_date
2018-03-05,3,19,377.8399999999999,378.14,699.0899999999999,322.0,2018-03-12
2018-03-12,3,19,377.8399999999999,380.74,701.6899999999999,324.0,2018-03-19
2018-03-19,3,19,377.2499999999999,383.33,704.28,328.0,2018-03-26
2018-03-27,3,19,334.96999999999986,377.12,698.06,364.0,2018-04-03
2018-01-01,3,20,345.39,392.31,773.8699999999999,429.0,2018-01-08
2018-01-10,3,20,360.61999999999995,388.8,770.3699999999999,410.0,2018-01-17
2018-01-19,3,20,348.64,389.94,771.51,423.0,2018-01-26
2018-01-27,3,20,393.60999999999996,403.55,785.1099999999999,392.0,2018-02-03
2018-02-04,3,20,386.93999999999994,414.95,796.52,410.0,2018-02-11
2018-02-12,3,20,404.9699999999999,423.6,805.17,401.0,2018-02-19
2018-02-20,3,20,398.27999999999986,423.04,804.6099999999999,407.0,2018-02-27
2018-02-27,3,20,445.88999999999993,477.73,859.3,414.0,2018-03-06
2018-03-06,3,20,445.83,484.63,866.2,421.0,2018-03-13
2018-03-13,3,20,445.86,488.76,870.3299999999999,425.0,2018-03-20
2018-03-20,3,20,445.76000000000005,484.53,866.0999999999999,421.0,2018-03-27
2018-03-28,3,20,390.14000000000004,445.2,826.77,437.0,2018-04-04
2018-01-01,3,21,292.82,321.65,644.91,353.0,2018-01-08
2018-01-10,3,21,308.75,325.15,648.41,340.0,2018-01-17
2018-01-19,3,21,299.89000000000004,325.74,649.0,350.0,2018-01-26
2018-01-27,3,21,336.58000000000004,339.83,663.0899999999999,327.0,2018-02-03
2018-02-04,3,21,328.4200000000001,358.48,681.74,354.0,2018-02-11
2018-02-12,3,21,345.1,362.16,685.42,341.0,2018-02-19
2018-02-20,3,21,338.85,361.68,684.94,347.0,2018-02-27
2018-02-27,3,21,379.82000000000005,411.49,734.75,355.0,2018-03-06
2018-03-06,3,21,378.96,417.02,740.28,362.0,2018-03-13
2018-03-13,3,21,379.59000000000003,423.72,746.98,368.0,2018-03-20
2018-03-20,3,21,379.51000000000005,418.7,741.96,363.0,2018-03-27
2018-03-28,3,21,331.73,378.89,702.15,371.0,2018-04-04
2018-01-01,3,22,583.28,631.39,1275.32,693.0,2018-01-08
2018-01-10,3,22,612.6199999999999,623.26,1267.19,655.0,2018-01-17
2018-01-19,3,22,597.8499999999998,620.52,1264.46,667.0,2018-01-26
2018-01-28,3,22,573.5899999999997,648.95,1292.8899999999999,720.0,2018-02-04
2018-02-06,3,22,611.0499999999997,659.72,1303.65,693.0,2018-02-13
2018-02-15,3,22,594.6399999999998,660.92,1304.85,711.0,2018-02-22
2018-02-23,3,22,663.8999999999997,691.78,1335.7199999999998,672.0,2018-03-02
2018-03-02,3,22,747.8399999999998,758.01,1401.94,655.0,2018-03-09
2018-03-09,3,22,748.5599999999997,757.19,1401.12,653.0,2018-03-16
2018-03-16,3,22,748.0999999999998,755.56,1399.5,652.0,2018-03-23
2018-03-23,3,22,748.2699999999998,756.49,1400.42,653.0,2018-03-30
2018-03-31,3,22,641.6699999999996,747.67,1391.6100000000001,750.0,2018-04-07
2018-01-01,3,23,212.63,240.15,474.99999999999994,263.0,2018-01-08
2018-01-10,3,23,224.41999999999996,241.23,476.08,252.0,2018-01-17
2018-01-19,3,23,219.29999999999998,242.23,477.08,258.0,2018-01-26
2018-01-27,3,23,245.10999999999999,252.05,486.90999999999997,242.0,2018-02-03
2018-02-04,3,23,241.57999999999998,259.86,494.71,254.0,2018-02-11
2018-02-12,3,23,252.94000000000003,257.84,492.68999999999994,240.0,2018-02-19
2018-02-20,3,23,248.68,258.85,493.7,246.0,2018-02-27
2018-02-27,3,23,277.9,297.23,532.0799999999999,255.0,2018-03-06
2018-03-06,3,23,277.75,300.91,535.76,259.0,2018-03-13
2018-03-13,3,23,277.92,304.17,539.03,262.0,2018-03-20
2018-03-20,3,23,277.84000000000003,304.38,539.23,262.0,2018-03-27
2018-03-28,3,23,242.77,276.96,511.80999999999995,270.0,2018-04-04
2018-01-01,3,24,475.48999999999995,555.54,1084.94,610.0,2018-01-08
2018-01-10,3,24,499.5899999999999,544.16,1073.57,574.0,2018-01-17
2018-01-18,3,24,548.5099999999999,558.88,1088.29,540.0,2018-01-25
2018-01-26,3,24,543.5499999999998,567.15,1096.56,554.0,2018-02-02
2018-02-03,3,24,534.7799999999997,597.01,1126.42,592.0,2018-02-10
2018-02-11,3,24,528.9399999999997,594.51,1123.9099999999999,595.0,2018-02-18
2018-02-19,3,24,557.4999999999998,594.34,1123.75,567.0,2018-02-26
2018-02-26,3,24,616.4799999999998,670.36,1199.77,584.0,2018-03-05
2018-03-04,3,24,687.3299999999998,694.74,1224.15,537.0,2018-03-11
2018-03-11,3,24,615.9,697.74,1227.1399999999999,612.0,2018-03-18
2018-03-18,3,24,616.4900000000001,696.38,1225.79,610.0,2018-03-25
2018-03-26,3,24,546.9300000000002,615.77,1145.17,599.0,2018-04-02
2018-01-01,3,25,584.54,660.47,1306.15,722.0,2018-01-08
2018-01-10,3,25,607.06,650.94,1296.62,690.0,2018-01-17
2018-01-19,3,25,584.5,650.91,1296.5900000000001,713.0,2018-01-26
2018-01-27,3,25,659.3299999999999,673.52,1319.19,660.0,2018-02-03
2018-02-04,3,25,650.5699999999999,696.7,1342.38,692.0,2018-02-11
2018-02-12,3,25,679.66,701.69,1347.3600000000001,668.0,2018-02-19
2018-02-20,3,25,671.57,696.14,1341.8200000000002,671.0,2018-02-27
2018-02-27,3,25,748.63,787.3,1432.98,685.0,2018-03-06
2018-03-06,3,25,748.52,805.08,1450.7599999999998,703.0,2018-03-13
2018-03-13,3,25,748.63,808.31,1453.9899999999998,706.0,2018-03-20
2018-03-20,3,25,748.5200000000001,797.43,1443.1100000000001,695.0,2018-03-27
2018-03-28,3,25,655.21,747.89,1393.5700000000002,739.0,2018-04-04
2018-01-01,3,26,345.82,386.69,767.77,422.0,2018-01-08
2018-01-10,3,26,361.72999999999996,385.4,766.47,405.0,2018-01-17
2018-01-19,3,26,351.03,382.26,763.3299999999999,413.0,2018-01-26
2018-01-27,3,26,396.40999999999997,402.11,783.1800000000001,387.0,2018-02-03
2018-02-04,3,26,388.2,412.22,793.29,406.0,2018-02-11
2018-02-12,3,26,407.29,415.04,796.1099999999999,389.0,2018-02-19
2018-02-20,3,26,399.70000000000005,419.03,800.1099999999999,401.0,2018-02-27
2018-02-27,3,26,446.64000000000004,471.76,852.8299999999999,407.0,2018-03-06
2018-03-06,3,26,446.86,479.13,860.2,414.0,2018-03-13
2018-03-13,3,26,446.71000000000004,484.49,865.5699999999999,419.0,2018-03-20
2018-03-20,3,26,446.1900000000001,480.43,861.5,416.0,2018-03-27
2018-03-28,3,26,391.8800000000001,446.07,827.1500000000001,436.0,2018-04-04
2018-01-01,3,27,160.87999999999997,180.22,356.9,197.0,2018-01-08
2018-01-10,3,27,170.67999999999998,185.17,361.85,192.0,2018-01-17
2018-01-19,3,27,167.37999999999994,186.98,363.65999999999997,197.0,2018-01-26
2018-01-27,3,27,186.72999999999993,193.39,370.07,184.0,2018-02-03
2018-02-04,3,27,183.03999999999994,201.03,377.7,195.0,2018-02-11
2018-02-12,3,27,192.17999999999992,201.22,377.9,186.0,2018-02-19
2018-02-20,3,27,189.0499999999999,201.77,378.45,190.0,2018-02-27
2018-02-27,3,27,211.25999999999988,228.98,405.65999999999997,195.0,2018-03-06
2018-03-06,3,27,211.25999999999985,232.41,409.09,198.0,2018-03-13
2018-03-13,3,27,210.83999999999986,232.89,409.57,199.0,2018-03-20
2018-03-20,3,27,210.93999999999988,233.65,410.33,200.0,2018-03-27
2018-03-28,3,27,184.90999999999988,210.69,387.37,203.0,2018-04-04
2018-01-01,3,28,638.0799999999999,666.71,1368.3899999999999,731.0,2018-01-08
2018-01-11,3,28,593.2799999999999,661.25,1362.9299999999998,770.0,2018-01-18
2018-01-20,3,28,638.7499999999999,674.77,1376.4499999999998,738.0,2018-01-27
2018-01-29,3,28,654.77,697.58,1399.26,745.0,2018-02-05
2018-02-07,3,28,653.2799999999999,712.28,1413.96,761.0,2018-02-14
2018-02-16,3,28,635.8699999999999,709.49,1411.17,776.0,2018-02-23
2018-02-24,3,28,716.4799999999999,753.83,1455.51,740.0,2018-03-03
2018-03-03,3,28,813.66,815.88,1517.56,704.0,2018-03-10
2018-03-10,3,28,812.7799999999997,820.33,1522.01,710.0,2018-03-17
2018-03-17,3,28,813.4599999999997,813.77,1515.4499999999998,702.0,2018-03-24
2018-03-24,3,28,812.7099999999997,813.12,1514.8,703.0,2018-03-31
2018-01-01,3,29,507.73,560.94,1121.1399999999999,614.0,2018-01-08
2018-01-10,3,29,527.9000000000001,564.0,1124.2,597.0,2018-01-17
2018-01-19,3,29,515.84,563.37,1123.58,608.0,2018-01-26
2018-01-27,3,29,574.21,579.56,1139.77,566.0,2018-02-03
2018-02-04,3,29,562.01,603.68,1163.8899999999999,602.0,2018-02-11
2018-02-12,3,29,593.15,602.2,1162.41,570.0,2018-02-19
2018-02-20,3,29,584.63,604.41,1164.6100000000001,580.0,2018-02-27
2018-02-27,3,29,651.27,690.67,1250.88,600.0,2018-03-06
2018-03-06,3,29,651.64,702.13,1262.3400000000001,611.0,2018-03-13
2018-03-13,3,29,651.5400000000001,702.0,1262.2,611.0,2018-03-20
2018-03-20,3,29,651.5900000000001,706.12,1266.33,615.0,2018-03-27
2018-03-28,3,29,568.9900000000001,651.24,1211.45,643.0,2018-04-04
2018-01-01,3,30,292.73,336.81,660.3499999999999,368.0,2018-01-08
2018-01-10,3,30,306.23,331.24,654.78,349.0,2018-01-17
2018-01-19,3,30,297.2700000000001,337.9,661.45,365.0,2018-01-26
2018-01-27,3,30,335.10000000000014,349.42,672.96,338.0,2018-02-03
2018-02-04,3,30,327.7600000000002,367.66,691.2,364.0,2018-02-11
2018-02-12,3,30,343.54000000000013,367.84,691.39,348.0,2018-02-19
2018-02-20,3,30,338.0400000000002,365.11,688.65,351.0,2018-02-27
2018-02-27,3,30,379.69000000000017,418.52,742.06,363.0,2018-03-06
2018-03-06,3,30,379.9200000000002,421.08,744.6199999999999,365.0,2018-03-13
2018-03-13,3,30,379.59000000000026,426.98,750.52,371.0,2018-03-20
2018-03-20,3,30,379.36000000000024,423.82,747.3599999999999,368.0,2018-03-27
2018-03-27,3,30,379.2900000000003,379.32,702.8599999999999,324.0,2018-04-03
2018-01-01,3,31,427.77,467.07,937.47,510.0,2018-01-08
2018-01-10,3,31,447.78,462.21,932.61,485.0,2018-01-17
2018-01-19,3,31,435.69,464.22,934.6300000000001,499.0,2018-01-26
2018-01-28,3,31,419.84999999999997,487.21,957.6200000000001,538.0,2018-02-04
2018-02-06,3,31,443.8399999999999,500.32,970.72,527.0,2018-02-13
2018-02-14,3,31,491.0899999999999,508.59,978.99,488.0,2018-02-21
2018-02-22,3,31,488.53,513.81,984.22,496.0,2018-03-01
2018-03-01,3,31,548.78,583.08,1053.49,505.0,2018-03-08
2018-03-08,3,31,548.76,586.2,1056.6100000000001,508.0,2018-03-15
2018-03-15,3,31,548.61,587.13,1057.53,509.0,2018-03-22
2018-03-22,3,31,548.5400000000001,584.6,1055.0,507.0,2018-03-29
2018-03-30,3,31,471.68,548.48,1018.8800000000001,548.0,2018-04-06
2018-01-01,3,32,317.84999999999997,365.06,717.0999999999999,400.0,2018-01-08
2018-01-10,3,32,335.9799999999999,361.33,713.3599999999999,378.0,2018-01-17
2018-01-19,3,32,325.9799999999999,369.05,721.0799999999999,396.0,2018-01-26
2018-01-27,3,32,366.9599999999999,373.36,725.4,359.0,2018-02-03
2018-02-04,3,32,357.99999999999994,394.13,746.16,389.0,2018-02-11
2018-02-12,3,32,376.53,394.08,746.12,370.0,2018-02-19
2018-02-20,3,32,370.72,390.28,742.3199999999999,372.0,2018-02-27
2018-02-27,3,32,413.7300000000001,439.99,792.03,379.0,2018-03-06
2018-03-06,3,32,414.0500000000001,448.82,800.8599999999999,387.0,2018-03-13
2018-03-13,3,32,413.53000000000014,451.78,803.8199999999999,391.0,2018-03-20
2018-03-20,3,32,414.05000000000007,448.76,800.79,387.0,2018-03-27
2018-03-28,3,32,363.32000000000016,413.29,765.3299999999999,403.0,2018-04-04
2018-01-01,3,33,502.5,557.07,1113.5700000000002,612.0,2018-01-08
2018-01-10,3,33,524.11,560.97,1117.47,594.0,2018-01-17
2018-01-19,3,33,506.68000000000006,560.85,1117.35,611.0,2018-01-26
2018-01-27,3,33,569.7600000000002,575.59,1132.0900000000001,563.0,2018-02-03
2018-02-04,3,33,559.0200000000002,599.0,1155.51,597.0,2018-02-11
2018-02-12,3,33,588.3000000000003,598.31,1154.81,567.0,2018-02-19
2018-02-20,3,33,579.9500000000004,597.74,1154.24,575.0,2018-02-27
2018-02-27,3,33,646.6800000000005,688.0,1244.5,598.0,2018-03-06
2018-03-06,3,33,646.1500000000005,697.22,1253.72,608.0,2018-03-13
2018-03-13,3,33,646.4100000000005,701.26,1257.76,612.0,2018-03-20
2018-03-20,3,33,646.6200000000005,698.82,1255.3200000000002,609.0,2018-03-27
2018-03-28,3,33,564.0300000000004,645.96,1202.46,639.0,2018-04-04
2018-01-01,3,34,185.74,208.96,413.71,228.0,2018-01-08
2018-01-10,3,34,195.45,212.91,417.65999999999997,223.0,2018-01-17
2018-01-19,3,34,192.25,213.27,418.02,226.0,2018-01-26
2018-01-27,3,34,214.18999999999997,222.02,426.77,213.0,2018-02-03
2018-02-04,3,34,209.89000000000001,231.35,436.09000000000003,227.0,2018-02-11
2018-02-12,3,34,221.92000000000002,232.1,436.85,215.0,2018-02-19
2018-02-20,3,34,216.68,230.96,435.71,220.0,2018-02-27
2018-02-27,3,34,243.23000000000005,263.07,467.82,225.0,2018-03-06
2018-03-06,3,34,242.67000000000007,263.9,468.65,226.0,2018-03-13
2018-03-13,3,34,242.29000000000005,269.0,473.75,232.0,2018-03-20
2018-03-20,3,34,242.80000000000007,268.49,473.24,231.0,2018-03-27
2018-03-28,3,34,212.64000000000004,242.23,446.98,235.0,2018-04-04
2018-01-01,3,35,475.52,527.21,1052.0,577.0,2018-01-08
2018-01-10,3,35,495.8200000000001,525.67,1050.46,555.0,2018-01-17
2018-01-19,3,35,476.62000000000006,526.34,1051.13,575.0,2018-01-26
2018-01-27,3,35,536.7800000000001,542.9,1067.69,531.0,2018-02-03
2018-02-04,3,35,526.6000000000003,577.68,1102.47,576.0,2018-02-11
2018-02-12,3,35,554.0000000000002,576.38,1101.17,548.0,2018-02-19
2018-02-20,3,35,544.6400000000002,573.29,1098.07,554.0,2018-02-27
2018-02-27,3,35,609.4800000000002,649.98,1174.77,566.0,2018-03-06
2018-03-06,3,35,609.6200000000001,669.05,1193.83,585.0,2018-03-13
2018-03-13,3,35,609.6800000000001,667.39,1192.17,583.0,2018-03-20
2018-03-20,3,35,609.4100000000001,666.28,1191.06,582.0,2018-03-27
2018-03-28,3,35,532.8700000000001,608.94,1133.7199999999998,601.0,2018-04-04
2018-01-01,3,36,558.9200000000001,606.88,1223.29,665.0,2018-01-08
2018-01-10,3,36,590.26,610.89,1227.3000000000002,638.0,2018-01-17
2018-01-19,3,36,569.7700000000001,615.23,1231.64,662.0,2018-01-26
2018-01-28,3,36,546.12,635.13,1251.5500000000002,706.0,2018-02-04
2018-02-06,3,36,581.64,653.79,1270.21,689.0,2018-02-13
2018-02-14,3,36,643.1999999999999,654.18,1270.6000000000001,628.0,2018-02-21
2018-02-22,3,36,637.51,669.71,1286.13,649.0,2018-03-01
2018-03-01,3,36,717.0199999999999,752.49,1368.91,652.0,2018-03-08
2018-03-08,3,36,716.7699999999999,750.96,1367.3700000000001,651.0,2018-03-15
2018-03-15,3,36,717.05,751.27,1367.69,651.0,2018-03-22
2018-03-22,3,36,717.01,750.48,1366.9,650.0,2018-03-29
2018-03-30,3,36,618.39,716.66,1333.0700000000002,715.0,2018-04-06
2018-01-01,3,37,213.88,239.89,475.15999999999997,262.0,2018-01-08
2018-01-10,3,37,225.02,239.47,474.75,250.0,2018-01-17
2018-01-19,3,37,219.88000000000002,240.29,475.56,256.0,2018-01-26
2018-01-27,3,37,246.10000000000002,250.96,486.23,241.0,2018-02-03
2018-02-04,3,37,243.03000000000006,259.48,494.75,252.0,2018-02-11
2018-02-12,3,37,253.12999999999997,257.86,493.14,241.0,2018-02-19
2018-02-20,3,37,250.18999999999994,259.2,494.46999999999997,245.0,2018-02-27
2018-02-27,3,37,278.4099999999999,296.92,532.2,254.0,2018-03-06
2018-03-06,3,37,277.9099999999999,301.07,536.3399999999999,259.0,2018-03-13
2018-03-13,3,37,278.25999999999993,303.11,538.38,261.0,2018-03-20
2018-03-20,3,37,278.5899999999999,304.67,539.94,262.0,2018-03-27
2018-03-28,3,37,243.5799999999999,277.73,513.0,270.0,2018-04-04
2018-01-01,3,38,583.3800000000001,642.35,1287.54,705.0,2018-01-08
2018-01-10,3,38,612.4300000000001,635.19,1280.3899999999999,668.0,2018-01-17
2018-01-19,3,38,592.0700000000002,646.19,1291.38,700.0,2018-01-26
2018-01-28,3,38,571.0200000000002,665.43,1310.62,740.0,2018-02-04
2018-02-05,3,38,684.8600000000002,685.39,1330.5900000000001,646.0,2018-02-12
2018-02-13,3,38,672.2200000000003,687.41,1332.6,661.0,2018-02-20
2018-02-21,3,38,673.2200000000003,689.15,1334.35,662.0,2018-02-28
2018-02-28,3,38,750.9600000000004,786.98,1432.17,682.0,2018-03-07
2018-03-07,3,38,750.8800000000003,804.03,1449.23,699.0,2018-03-14
2018-03-14,3,38,750.7400000000002,798.71,1443.91,694.0,2018-03-21
2018-03-21,3,38,750.9200000000002,799.73,1444.92,694.0,2018-03-28
2018-03-28,3,38,750.0900000000003,750.11,1395.3000000000002,646.0,2018-04-04
2018-01-01,3,39,320.9,362.81,715.69,395.0,2018-01-08
2018-01-10,3,39,333.64,365.45,718.3299999999999,385.0,2018-01-17
2018-01-19,3,39,322.91999999999996,366.0,718.87,396.0,2018-01-26
2018-01-27,3,39,366.09,369.82,722.7,357.0,2018-02-03
2018-02-04,3,39,359.48,392.81,745.6800000000001,387.0,2018-02-11
2018-02-12,3,39,376.46000000000004,389.4,742.27,366.0,2018-02-19
2018-02-20,3,39,369.7100000000001,388.23,741.1,372.0,2018-02-27
2018-02-27,3,39,413.9200000000001,441.68,794.56,381.0,2018-03-06
2018-03-06,3,39,413.67000000000013,449.06,801.9300000000001,389.0,2018-03-13
2018-03-13,3,39,414.0600000000002,450.73,803.6,390.0,2018-03-20
2018-03-20,3,39,413.77000000000015,448.39,801.26,388.0,2018-03-27
2018-03-28,3,39,363.5500000000002,413.29,766.1700000000001,403.0,2018-04-04
2018-01-01,3,40,214.68,236.62,472.45,258.0,2018-01-08
2018-01-10,3,40,227.80000000000004,238.35,474.17999999999995,247.0,2018-01-17
2018-01-19,3,40,225.37000000000006,240.28,476.11,251.0,2018-01-26
2018-01-27,3,40,247.89000000000004,249.3,485.13,238.0,2018-02-03
2018-02-04,3,40,244.63000000000005,260.03,495.86,252.0,2018-02-11
2018-02-12,3,40,255.73000000000005,257.94,493.77,239.0,2018-02-19
2018-02-20,3,40,252.08999999999997,255.46,491.28999999999996,240.0,2018-02-27
2018-02-27,3,40,280.1599999999999,292.19,528.02,248.0,2018-03-06
2018-03-06,3,40,279.5099999999999,296.44,532.27,253.0,2018-03-13
2018-03-13,3,40,279.6099999999999,299.46,535.29,256.0,2018-03-20
2018-03-20,3,40,279.6799999999999,295.54,531.38,252.0,2018-03-27
2018-03-28,3,40,245.7299999999999,279.35,515.1800000000001,270.0,2018-04-04
2018-01-01,3,41,160.02,172.18,347.38,188.0,2018-01-08
2018-01-10,3,41,172.44,173.39,348.6,177.0,2018-01-17
2018-01-19,3,41,169.76000000000002,174.08,349.29,180.0,2018-01-26
2018-01-28,3,41,162.56000000000003,182.24,357.45000000000005,195.0,2018-02-04
2018-02-06,3,41,171.38,186.01,361.22,190.0,2018-02-13
2018-02-15,3,41,167.59,187.17,362.37,195.0,2018-02-22
2018-02-23,3,41,186.29000000000002,196.27,371.48,186.0,2018-03-02
2018-03-02,3,41,209.80000000000004,216.26,391.47,182.0,2018-03-09
2018-03-09,3,41,209.32000000000005,212.41,387.62,179.0,2018-03-16
2018-03-16,3,41,209.70000000000005,212.3,387.5,178.0,2018-03-23
2018-03-23,3,41,209.17000000000004,214.42,389.63,181.0,2018-03-30
2018-03-31,3,41,180.23000000000005,209.02,384.23,204.0,2018-04-07
2018-01-01,3,42,266.22,290.37,584.16,318.0,2018-01-08
2018-01-10,3,42,284.30000000000007,289.91,583.7,300.0,2018-01-17
2018-01-19,3,42,275.06000000000006,297.0,590.8,316.0,2018-01-26
2018-01-28,3,42,268.4200000000001,305.23,599.03,331.0,2018-02-04
2018-02-05,3,42,316.32000000000005,318.27,612.06,296.0,2018-02-12
2018-02-13,3,42,310.77000000000004,321.87,615.66,305.0,2018-02-20
2018-02-21,3,42,310.87000000000006,322.56,616.3499999999999,306.0,2018-02-28
2018-02-28,3,42,346.5600000000001,373.55,667.3399999999999,321.0,2018-03-07
2018-03-07,3,42,346.23000000000013,374.02,667.81,322.0,2018-03-14
2018-03-14,3,42,346.4500000000001,377.01,670.8,325.0,2018-03-21
2018-03-21,3,42,346.66000000000014,378.74,672.53,326.0,2018-03-28
2018-03-29,3,42,299.5900000000001,346.04,639.8299999999999,341.0,2018-04-05
2018-01-01,3,43,369.33,417.65,826.66,458.0,2018-01-08
2018-01-10,3,43,384.08000000000004,411.7,820.71,437.0,2018-01-17
2018-01-19,3,43,377.68,406.85,815.8599999999999,439.0,2018-01-26
2018-01-27,3,43,422.71000000000004,425.57,834.5799999999999,412.0,2018-02-03
2018-02-04,3,43,414.19,438.93,847.94,434.0,2018-02-11
2018-02-12,3,43,434.11000000000007,442.16,851.17,418.0,2018-02-19
2018-02-20,3,43,427.94000000000005,441.96,850.97,424.0,2018-02-27
2018-02-27,3,43,477.50000000000006,498.57,907.5799999999999,431.0,2018-03-06
2018-03-06,3,43,477.43,506.3,915.31,438.0,2018-03-13
2018-03-13,3,43,476.64,514.11,923.12,447.0,2018-03-20
2018-03-20,3,43,477.04999999999995,506.11,915.12,439.0,2018-03-27
2018-03-28,3,43,418.8499999999999,476.53,885.55,467.0,2018-04-04
2018-01-01,3,44,213.81,229.03,462.97,250.0,2018-01-08
2018-01-10,3,44,227.08,230.27,464.21000000000004,238.0,2018-01-17
2018-01-19,3,44,223.59000000000003,230.47,464.40999999999997,241.0,2018-01-26
2018-01-28,3,44,216.26000000000002,241.75,475.69,260.0,2018-02-04
2018-02-06,3,44,226.45999999999998,248.26,482.2,256.0,2018-02-13
2018-02-15,3,44,221.06,248.52,482.46000000000004,262.0,2018-02-22
2018-02-23,3,44,246.69,256.72,490.66,244.0,2018-03-02
2018-03-02,3,44,277.18,282.04,515.98,239.0,2018-03-09
2018-03-09,3,44,277.38,281.68,515.62,239.0,2018-03-16
2018-03-16,3,44,277.92,284.25,518.19,241.0,2018-03-23
2018-03-23,3,44,277.91,282.61,516.56,239.0,2018-03-30
2018-03-31,3,44,238.95,277.19,511.13,273.0,2018-04-07
2018-01-01,3,45,583.4200000000001,648.42,1294.03,711.0,2018-01-08
2018-01-10,3,45,608.01,652.73,1298.3400000000001,691.0,2018-01-17
2018-01-19,3,45,587.2099999999999,663.54,1309.15,722.0,2018-01-26
2018-01-27,3,45,656.92,678.69,1324.29,668.0,2018-02-03
2018-02-04,3,45,651.43,702.08,1347.69,697.0,2018-02-11
2018-02-12,3,45,681.77,705.67,1351.28,670.0,2018-02-19
2018-02-20,3,45,672.4300000000001,701.79,1347.4,675.0,2018-02-27
2018-02-27,3,45,749.1800000000001,793.59,1439.1999999999998,691.0,2018-03-06
2018-03-06,3,45,750.1400000000001,804.24,1449.85,700.0,2018-03-13
2018-03-13,3,45,749.4300000000003,812.67,1458.28,709.0,2018-03-20
2018-03-20,3,45,749.3000000000004,793.94,1439.55,691.0,2018-03-27
2018-03-28,3,45,659.0500000000004,749.18,1394.79,736.0,2018-04-04
2018-01-01,3,46,425.94,483.14,952.98,528.0,2018-01-08
2018-01-10,3,46,439.8399999999999,490.97,960.8000000000001,521.0,2018-01-17
2018-01-19,3,46,425.5099999999999,487.44,957.28,532.0,2018-01-26
2018-01-27,3,46,480.8499999999999,501.34,971.1800000000001,491.0,2018-02-03
2018-02-04,3,46,472.8799999999999,523.08,992.9200000000001,521.0,2018-02-11
2018-02-12,3,46,496.56999999999994,524.91,994.75,499.0,2018-02-19
2018-02-20,3,46,489.99000000000007,525.45,995.2900000000001,506.0,2018-02-27
2018-02-27,3,46,547.8200000000002,591.65,1061.49,514.0,2018-03-06
2018-03-06,3,46,547.4600000000003,602.61,1072.45,525.0,2018-03-13
2018-03-13,3,46,547.1400000000002,605.18,1075.01,528.0,2018-03-20
2018-03-20,3,46,547.2500000000002,604.93,1074.77,528.0,2018-03-27
